,cow_name,side_length_shoulderbone,side_f_girth,side_r_girth,rear_width,cow_pixels,sticker_pixels,weight
1520,6_b4-1_79_F,961.2497074121792,469.0522358970267,1101.4363349735654,242.0185943269649,732373,13993,79
1521,153_b4-2_129_F,1060.9679542757171,505.9505904730224,1116.1451518507797,336.0952246016001,913991,12609,129
1522,436_b4-1_211_F,1028.1099163027268,498.0943685688486,930.194065773374,401.10098479061355,832084,9375,211
1523,447_b4-4_209_F,1154.0732212472483,517.0087039886273,1007.0124130317362,372.0053763052357,798814,9662,209
1524,437_b4-4_204_F,1105.0909464835916,492.1463197058371,983.7733478804963,333.0375354220602,830591,10408,204
1525,37_b4-3_119_F,1024.848281454382,481.4156208516712,952.0047268790213,302.0,771972,13061,119
1526,52_b4-3_127_F,828.1364621848262,382.3780851461025,865.0699393690662,313.0782649753892,504288,6497,127
1527,490_b4-3_256_F,1168.891782843904,550.262664552121,1122.128780488229,396.1262425035736,944911,11153,256
1528,29_b4-2_144_F,943.9412057962085,457.05360735913683,911.1075677437873,285.0070174574654,619684,9087,144
1529,324_b4-2_188_F,989.3159252736206,475.2367830881781,970.4334083284643,421.042753173594,678235,9619,188
1530,16_b4-3_110_F,1106.248615818343,517.024177384385,1081.066602943593,251.57503850740042,803853,12835,110
1531,54_b4-1_110_F,1005.6067819978144,548.4414280486112,1077.007428015239,278.21754078418564,804530,13072,110
1532,215_b4-2_114_F,995.7052776800974,453.1589125240725,993.032225056166,362.01243072579706,724491,9259,114
1533,390_b4-4_192_F,927.8733749817375,446.3630809105968,879.6573196421434,296.0152023123137,668926,6979,192
1534,155_b4-3_152_F,988.6495840286385,463.06910931307004,965.0020725366345,278.08811553175013,683447,9190,152
1535,133_b4-2_195_F,1087.8625832337466,525.2437529376242,906.1081613140894,266.1522120892479,834431,11857,195
1536,305_b4-2_181_F,851.9307483592784,404.01113846031524,771.0233459500432,305.08031729365956,537031,5001,181
1537,246_b4-1_164_M,1097.4866741787803,519.0346809221904,1060.8133671857647,312.01442274356486,864468,9417,164
1538,443_b4-4_207_F,1069.9593450220434,479.00417534714666,953.0424964291991,328.0060975042995,773572,9360,207
1539,353_b4-1_188_F,1105.519334973387,457.13236595104485,1018.0019646346465,322.07607796916557,722852,8897,188
1540,314_b4-4_177_F,1068.2743093419406,505.8903043150758,1065.5749621683121,342.2469868384527,828913,9825,177
1541,109_b4-3_143_F,1116.288493177279,473.02642632309664,966.400020695364,309.01294471267704,810219,11291,143
1542,437_b4-3_204_F,1066.156648902965,499.44168828803225,923.2166592950974,388.0,800178,9714,204
1543,126_b4-1_197_F,974.4172617518636,448.160685468951,854.258157701757,344.37189200049414,674187,7760,197
1544,56_b4-3_129_F,1023.0347012687301,464.6202750634113,1004.7571845973533,292.1711826994579,791293,15749,129
1545,459_b4-1_218_F,1027.9494150978442,470.2393007820593,912.1776142835341,358.00558654859003,756628,7989,218
1546,408_b4-1_202_F,1143.596519756859,522.2422809386463,1040.350421732985,385.12984823303424,898215,10614,202
1547,408_b4-1_202_F,1143.596519756859,522.2422809386463,1040.350421732985,385.12984823303424,898215,10614,202
1548,330_b4-4_181_F,1050.8115911047041,496.0090724976711,859.0285210631833,335.18054836162554,769749,11081,181
1549,284_b4-3_174_F,963.8303792680535,466.1812952060604,969.4338554022136,397.1523637094459,715242,6227,174
1550,279_b4-2_131_F,988.200890507593,456.00109648990974,924.1455513067192,342.0526275297414,679990,9924,131
1551,25_b4-1_95_F,949.4108699609459,476.34021455258215,892.4018153276023,344.37189200049414,677118,8756,95
1552,395_b4-1_197_F,875.4975728121694,431.5611196574594,890.0,312.05768697470023,564611,7924,197
1553,334_b4-2_135_F,972.9835558733765,450.00999988889134,930.3633698722236,307.04071391266666,612208,9273,135
1554,296_b4-1_176_M,1022.1531196449972,488.1024482626573,1070.1686782932866,350.891721190455,811142,11017,176
1555,494_b4-4_237_F,1011.5498010478773,498.19674828324605,987.0729456326924,368.0869462504749,776019,8850,237
1556,364_b4-1_192_F,1007.2144756704006,433.33358974351387,949.8868353651397,360.0888779176608,684545,7484,192
1557,65_b4-2_195_F,1030.2392925917745,471.0859794135249,960.408246528527,428.01051388955386,680370,9703,195
1558,205_b4-2_200_F,1019.0593702037188,487.03695958315114,960.1020779063026,368.0869462504749,740184,8690,200
1559,64_b4-2_164_F,910.3724512527826,435.50660155731276,890.1623447439237,302.08111493438315,599334,6668,164
1560,413_b4-1_204_F,1043.2760900164444,473.00951364639593,1032.66306218437,304.2367499169027,811566,7199,204
1561,287_b4-2_164_M,892.9529662865789,461.39137399825756,915.5249860052974,249.0321264415497,644200,9584,164
1562,287_b4-2_164_M,892.9529662865789,461.39137399825756,915.5249860052974,249.0321264415497,644200,9584,164
1563,188_b4-4_155_F,1004.6233124908061,466.3099827368057,962.0083159723724,341.07183993991646,721562,9050,155
1564,51_b4-4_119_F,993.0035246664536,482.1037232795449,1084.1665001280937,269.0074348414928,758341,11506,119
1565,263_b4-3_170_F,919.0103372650386,444.5953216128123,886.1269660720184,323.5011591942137,605420,9031,170
1566,236_b4-4_164_F,818.3966031210051,378.63967039918043,748.1503859519154,316.00158227451965,494730,5108,164
1567,429_b4-1_207_F,1038.8325177813795,471.01698483175744,971.148804251954,343.05247412021384,693098,9014,207
1568,98_b4-4_135_M,1136.7554706268186,567.5508787765199,1145.1414759757852,366.0,1003628,16472,135
1569,296_b4-3_177_F,936.0961489077924,448.361461323339,933.3086306254753,233.0772404161333,667880,8957,177
1570,99_b4-3_142_F,764.3644418731159,354.1412147717348,736.0679316476163,185.02432272541898,409556,5949,142
1571,112_b4-4_138_F,1026.8130306925405,500.0159997440082,996.0020080301043,338.0532502432124,785999,10847,138
1572,21_b4-3_114_F,896.5913227329384,429.6161077054723,880.2272433866154,306.1976485866604,652216,9677,114
1573,185_b4-2_170_M,837.7857721398711,403.35840142483704,810.1999753147368,402.0012437791704,536103,6923,170
1574,185_b4-2_170_M,837.7857721398711,403.35840142483704,810.1999753147368,402.0012437791704,536103,6923,170
1575,318_b4-3_181_F,1109.531883273302,489.0828150732757,939.2347949261675,364.0343390396021,840442,7288,181
1576,318_b4-3_181_F,1109.531883273302,489.0828150732757,939.2347949261675,364.0343390396021,840442,7288,181
1577,254_b4-4_166_F,971.4468590715603,422.01066337238444,850.0147057551417,359.06823863995544,591017,7085,166
1578,304_b4-2_162_F,987.5429104600975,454.3974031615938,955.1889865361724,319.100297712177,757725,9090,162
1579,204_b4-1_114_F,935.7569128785531,435.1149273467873,866.0369507128435,350.20565386641033,653363,8039,114
1580,42_b4-1_103_F,1015.4585171241611,496.6809841336791,1068.1689941203124,351.03561072916807,865189,13517,103
1581,13_b4-3_106_M,863.9120325588711,403.40178482500545,832.3755162184914,343.2462672775918,552237,7969,106
1582,349_b4-4_185_F,1093.259804438085,504.08035073785607,976.1152595877189,391.184099881373,851063,10942,185
1583,236_b4-3_164_F,877.8530628755589,380.00131578719567,744.2687686582045,267.1198233003309,498879,5771,164
1584,374_b4-2_112_F,823.8112647930957,411.3514312604248,913.0087622799684,250.0,547404,11219,112
1585,463_b4-4_216_F,1027.1655173339884,476.0042016621282,935.0005347592054,350.051424793558,703737,8333,216
1586,116_b4-1_129_F,930.763127761301,435.66156589719964,901.4044597182776,322.3042041301975,617005,8569,129
1587,265_b4-2_224_F,994.3218794736441,491.7977226462115,953.530282686397,287.14108030722457,729997,7894,224
1588,64_b4-3_129_F,927.2335196702069,414.2366473406234,941.2810419848049,324.154284253656,605702,10177,129
1589,227_b4-1_158_F,1077.267376281302,465.1816849361118,853.021101731956,360.0347205478938,715609,9408,158
1590,192_b4-4_155_F,1061.7815217830832,454.0011013202501,953.1180409582016,336.00595232822883,729172,8171,155
1591,192_b4-4_155_F,1061.7815217830832,454.0011013202501,953.1180409582016,336.00595232822883,729172,8171,155
1592,196_b4-2_190_F,970.7440445349124,478.1045910676868,957.1692640280506,393.03180532877997,726433,6889,190
1593,429_b4-2_164_F,979.4059423956953,480.00937490844905,860.002325578251,247.0323865407125,680747,7278,164
1594,495_b4-4_240_F,1091.3807768143986,508.2519060465981,993.243676043296,330.0060605504087,840497,8752,240
1595,495_b4-4_240_F,1091.3807768143986,508.2519060465981,993.243676043296,330.0060605504087,840497,8752,240
1596,136_b4-3_148_F,1097.3736829357629,510.2832546733236,983.0996897568425,273.96715131562763,877549,10820,148
1597,451_b4-2_183_F,1050.9291127378667,501.5276662358718,1057.319724586655,368.0054347424777,780988,9514,183
1598,174_b4-2_179_F,1091.1484775226513,508.138760576282,1022.565401331377,308.0259729308553,809594,9207,179
1599,147_b4-3_151_M,990.3115671343035,507.0,983.1144389133952,294.4350522611056,785674,9806,151
1600,322_b4-4_179_F,921.6344177601007,441.09069362207134,871.516494393537,254.0,585475,6739,179
1601,279_b4-4_170_F,1018.5209865289963,486.0257194840619,949.1185384344782,277.0018050482704,729689,9839,170
1602,112_b4-1_127_F,1022.5116136259774,503.52557035368125,978.989274711424,311.07876816009156,829490,12701,127
1603,487_b4-4_232_F,974.1668234958528,422.1184667839113,896.7636254889022,369.00135501106223,683500,6531,232
1604,285_b4-4_172_F,956.2687906650515,473.42264415636055,928.1055974402913,371.001347706447,664954,8639,172
1605,125_b4-1_131_F,1167.4146649755605,481.02598682399685,816.1354054322113,360.50104022041324,865564,12188,131
1606,125_b4-1_131_F,1167.4146649755605,481.02598682399685,816.1354054322113,360.50104022041324,865564,12188,131
1607,425_b4-1_206_F,972.34767444572,467.00428263560923,944.06408680767,368.01222805771005,695599,6811,206
1608,425_b4-2_237_F,978.7430714952725,470.1287057817253,888.9460051094217,344.0014534853014,710887,6770,237
1609,170_b4-1_146_F,1095.478890714011,493.0649044497083,1084.0166050388711,344.0363352903295,765974,13178,146
1610,47_b4-2_155_F,1063.1434522208185,490.5874030180555,980.4590761474954,428.0046728716872,814676,12480,155
1611,47_b4-2_155_F,1063.1434522208185,490.5874030180555,980.4590761474954,428.0046728716872,814676,12480,155
1612,471_b4-4_219_F,1028.6466837549228,458.5280798380836,948.0891308310628,420.1713936002783,735972,5808,219
1613,167_b4-4_152_F,745.3603155521496,356.1699032765121,748.1503859519154,238.01890681204299,427677,5400,152
1614,395_b4-2_94_F,1016.4964338353578,460.1315029423654,987.3423924860109,323.0061918911153,731521,12165,94
1615,398_b4-2_148_F,1031.4441332423196,483.9938016132025,1086.000460405059,336.0729087564185,783015,11071,148
1616,49_b4-2_160_F,903.5485598461214,434.11519208615584,911.0268931266519,368.0,567473,9661,160
1617,203_b4-4_158_F,1127.3056373495167,479.15028957520207,997.0406210380798,309.19573088902763,781310,8995,158
1618,326_b4-1_181_F,1149.1844934561204,520.0009615375725,1067.2698815201336,337.0370899470858,845758,11285,181
1619,454_b4-4_212_F,1122.4615806342772,524.1154452980755,1026.0701730388619,290.0431002454635,849389,12404,212
1620,150_b4-4_148_F,1044.8564494704524,458.10915729769033,988.0506059914138,298.60509037858014,735978,9146,148
1621,184_b4-3_158_F,990.0550489745507,446.135629601582,930.0435473675412,324.3023280829171,659656,8556,158
1622,376_b4-3_190_F,1035.6645209719218,522.1379128161448,1052.0042775578434,346.01300553591915,859044,10623,190
1623,20_b4-3_112_F,840.3719414640162,399.0112780360976,848.0053065871699,207.00966161027364,521558,9735,112
1624,221_b4-3_163_F,1088.5076940472218,514.0476631597502,1054.2831687929008,389.00514135419854,863062,10557,163
1625,62_b4-1_112_F,924.8616112694915,480.02604096027954,964.1016543912784,301.0066444449358,698685,13223,112
1626,193_b4-1_152_F,1000.4049180206982,468.08653046205035,960.0255204941169,327.00152904841286,708135,10637,152
1627,193_b4-1_152_F,1000.4049180206982,468.08653046205035,960.0255204941169,327.00152904841286,708135,10637,152
1628,306_b4-1_179_F,1164.8987080428924,521.0,1125.0871077387742,397.0,901502,11457,179
1629,237_b4-2_200_F,1076.632713602926,497.5791394341206,1019.0706550578326,318.1273329973393,882018,8871,200
1630,484_b4-2_195_M,1029.642656459026,517.4263232577175,994.2011868832183,319.0141062711804,838323,10932,195
1631,350_b4-2_170_F,1058.9112332957848,455.6325273726625,968.4647644597092,277.04512267859906,764390,8654,170
1632,262_b4-4_168_F,1027.5641099221011,492.15444730287663,969.0454065728809,360.0055555126893,771330,8839,168
1633,468_b4-1_226_F,1010.6997575937179,484.1260166526893,903.0243629050104,406.1231340369568,770488,8246,226
1634,83_b4-4_133_F,1034.2344995212643,516.8713573027625,977.204686849178,356.0505582076793,824178,13164,133
1635,29_b4-3_117_F,966.2323737072775,430.0,1037.4936144381804,276.08875384557047,650601,14652,117
1636,292_b4-1_174_F,1086.5514253821584,504.0634880647477,1074.5664241916365,273.3093485411723,839237,10171,174
1637,339_b4-1_185_F,1071.16431979412,541.1118183887689,1015.2172181360992,439.3688655332783,906258,10348,185
1638,397_b4-2_229_F,1135.7398469720079,504.67018933160693,1022.0122308465785,391.0,905443,10231,229
1639,52_b4-2_174_F,922.3367064147453,456.00109648990974,930.9033247335623,334.07334524023315,759661,8457,174
1640,490_b4-4_235_M,1108.195379885695,489.29541179128177,1042.376131729809,370.0216209899092,849335,7143,235
1641,490_b4-4_235_M,1108.195379885695,489.29541179128177,1042.376131729809,370.0216209899092,849335,7143,235
1642,349_b4-1_188_F,1142.814945649557,518.1167822026227,1075.016744055645,399.1516002723777,892908,9009,188
1643,349_b4-1_188_F,1142.814945649557,518.1167822026227,1075.016744055645,399.1516002723777,892908,9009,188
1644,17_b4-4_104_F,1003.1001943973494,480.10415536631217,986.0081135568814,285.02806879323305,757633,15077,104
1645,376_b4-4_190_F,1167.8651463246945,527.2997250141517,994.3666325857882,337.0370899470858,892152,8548,190
1646,206_b4-2_197_M,1068.3711901768972,484.264390596707,908.0137664154657,319.0141062711804,790964,7272,197
1647,105_b4-3_142_F,1035.0946816596054,498.4505993576495,986.2180286326143,304.0148022712052,806236,8944,142
1648,105_b4-3_142_F,1035.0946816596054,498.4505993576495,986.2180286326143,304.0148022712052,806236,8944,142
1649,41_b4-3_122_F,969.8515350299756,448.8741471726791,1004.1613416179692,295.0271173977063,713948,9934,122
1650,100_b4-1_124_F,986.1708776880404,472.0,871.3879732931824,321.024921150991,695642,6902,124
1651,40_b4-1_101_F,945.9519015256536,474.768364573715,943.103917922092,252.0,651295,13439,101
1652,282_b4-3_174_F,1137.0716775999656,498.169649818212,1067.787432029428,356.0126402250347,899392,10394,174
1653,336_b4-4_181_F,1029.4158537733913,464.27578011350107,970.1159724486553,362.03452874000845,686203,7440,181
1654,393_b4-1_197_F,1116.6037793237133,532.0338335106143,1001.4569386648634,349.02292188336287,830743,9482,197
1655,7_b4-4_101_F,945.9096151324396,453.01765969992823,997.1810266947522,310.0403199585499,690136,11136,101
1656,444_b4-1_212_F,1026.2679961881302,490.493628908674,989.2022037985964,365.23143347745963,766599,9205,212
1657,107_b4-2_162_F,1120.5293391964353,522.044059443262,996.5139236357915,310.0790221862808,886892,13949,162
1658,77_b4-1_117_F,919.5357524316279,456.3551248753541,965.4662086266924,266.0018796926067,640972,12094,117
1659,405_b4-3_197_F,1027.2589741637694,503.8938380254317,846.0378242135513,342.023391012954,765093,9274,197
1660,176_b4-3_155_F,928.6124056892628,437.3305386089565,912.2192718858772,363.79252328765637,660021,6138,155
1661,312_b4-4_177_F,1021.4626767532918,481.06652346634974,1076.7567041815898,331.03776219639957,768498,8806,177
1662,336_b4-2_154_F,1027.8603990815095,471.0042462653601,934.0770846134702,324.01388859121454,701069,8688,154
1663,122_b4-1_129_F,1064.272521490619,478.0669409193654,955.2533695308276,349.4137948049561,793781,10206,129
1664,11_b4-3_104_M,849.2967679203778,411.0985283359696,822.4767473916816,277.0018050482704,561083,7825,104
1665,445_b4-4_207_F,1139.756114263047,472.34309564129336,1013.0873604976028,332.0737869811467,815754,11072,207
1666,452_b4-2_195_F,1030.1985245572816,492.1463197058371,992.5159948333327,412.1747202340289,766218,8200,195
1667,258_b4-2_188_F,1034.5167954170681,501.51869356984093,961.601268717965,375.04799692839316,830476,8420,188
1668,359_b4-3_188_F,948.6226857924071,458.0884194126719,885.0090395018573,399.24553848477757,692369,8230,188
1669,153_b4-3_152_F,1019.8548916390017,460.00108695523755,949.0526855765174,341.07183993991646,748457,9676,152
1670,209_b4-2_177_M,1052.0042775578434,490.36822898715616,1002.1801235306955,333.0375354220602,783412,12308,177
1671,379_b4-1_194_F,1109.189343619925,457.10939609682055,981.0412835349998,392.56209699867867,790800,9417,194
1672,379_b4-1_194_F,1109.189343619925,457.10939609682055,981.0412835349998,392.56209699867867,790800,9417,194
1673,384_b4-2_148_F,1179.8347341894967,527.7433088159432,1127.1956351938202,297.4306641891518,907549,11605,148
1674,186_b4-1_149_F,1034.5167954170681,470.00957437056536,940.1196732331475,349.03581478123414,724338,9310,149
1675,448_b4-2_170_F,966.3632857264395,476.5175757514092,989.2446613452104,379.0118731649445,738885,11281,170
1676,397_b4-1_199_F,1073.7495052385357,463.2116147075762,1021.3819070259665,307.4703237712544,732539,10803,199
1677,7_b4-3_101_F,820.3828374606578,411.0304125000971,907.2204803684714,369.00135501106223,511423,7781,101
1678,347_b4-1_187_F,1041.1805799187766,507.0,989.0005055610437,251.16130275183716,776848,8415,187
1679,203_b4-2_212_F,1038.052503489106,461.00433837438015,943.1357272418429,309.00647242412253,763264,8297,212
1680,31_b4-3_119_F,1050.9319673508842,473.0380534375644,994.0246475817388,360.23464575190434,809490,12024,119
1681,217_b4-1_156_F,960.8855290824189,473.00422831091055,949.2549710167443,301.16606714568627,723391,10078,156
1682,231_b4-2_152_F,997.2527262434533,468.3855249684815,873.3029256792857,325.0753758745808,715748,9307,152
1683,404_b4-2_204_F,1063.3931540121932,506.5224575475405,1051.400019022256,347.3686802231888,822088,11694,204
1684,140_b4-3_149_M,900.8717999804412,419.02983187357916,893.4388619262093,304.2367499169027,594817,8336,149
1685,60_b4-2_202_F,1008.8855237339864,489.5886028085213,1011.8310135590824,338.09466130064817,739939,8980,202
1686,401_b4-3_195_F,1090.2976657775619,509.0481313196229,1007.2626271236315,278.21754078418564,858545,11206,195
1687,73_b4-1_115_F,1001.9910179238135,482.4147593098702,997.4512519416676,312.05768697470023,774546,11341,115
1688,230_b4-3_164_F,976.4655651890649,455.531557633497,841.152185992523,411.077851507473,678779,8612,164
1689,485_b4-1_240_F,1136.3824180266079,526.0085550635084,1039.4926647167838,367.02179771779225,931033,7663,240
1690,78_b4-4_129_F,899.0895394786884,436.1937642837183,879.0364042518376,325.0,630966,9479,129
1691,130_b4-3_148_M,1084.1715731377576,522.1877057151002,1000.199980003999,388.1288445864337,913518,13132,148
1692,495_b4-3_268_F,1094.9013654206483,478.4182270775226,978.2704125138407,401.06109260310956,780599,5476,268
1693,495_b4-3_268_F,1094.9013654206483,478.4182270775226,978.2704125138407,401.06109260310956,780599,5476,268
1694,65_b4-1_114_F,1107.062780514276,534.0009363287671,1170.1384533464404,372.0336006330611,894812,14611,114
1695,469_b4-3_217_F,1068.7684501331428,503.2871943532837,989.1824907467783,393.10303992719264,796858,10130,217
1696,469_b4-3_217_F,1068.7684501331428,503.2871943532837,989.1824907467783,393.10303992719264,796858,10130,217
1697,27_b4-3_114_F,927.9552790948495,430.0569729698613,922.0542283401774,300.0266654815868,617652,9448,114
1698,371_b4-4_188_F,1002.7611879206335,466.10728378775633,960.000520833192,425.0294107470682,767416,9959,188
1699,62_b4-3_129_M,1084.9230387451453,488.0368838520302,1062.0795638745715,314.00636936215164,793896,13373,129
1700,290_b4-3_177_F,1081.3200266341134,511.71281008002916,1066.3943923333431,327.0382240656281,867003,11013,177
1701,230_b4-4_164_F,1163.07394433888,547.296080746062,1071.2628062245044,276.08875384557047,946043,12634,164
1702,401_b4-4_195_F,1100.8692020399153,475.6059293154365,966.3772555270534,357.08962460424414,801450,8743,195
1703,460_b4-3_212_F,985.7550405653526,460.6788469204984,913.2896583231412,287.0069685565143,674900,9001,212
1704,76_b4-2_211_F,1042.5545549274627,488.746355485133,1042.0479835401054,337.0237380363585,820817,7531,211
1705,378_b4-2_158_F,830.7502633162387,413.0435812356851,808.0891039978203,287.14108030722457,522273,5563,158
1706,415_b4-1_204_F,1050.0309519247517,513.117920170403,1041.2766203079757,329.0060789711947,797021,8492,204
1707,332_b4-3_183_F,1065.9540327800257,490.2611548960411,1053.581510847642,405.0049382414985,819857,10303,183
1708,332_b4-3_183_F,1065.9540327800257,490.2611548960411,1053.581510847642,405.0049382414985,819857,10303,183
1709,343_b4-1_185_F,1065.1483464757387,515.0582491330471,1036.1930322097326,318.0,764843,9712,185
1710,248_b4-4_166_M,990.7825190222121,462.00108224981466,915.6314760863128,354.00564967243105,695901,8112,166
1711,362_b4-1_192_F,1186.3072957712095,509.4192772167147,1151.6605402634927,366.7860411738702,928235,10328,192
1712,201_b4-2_174_F,856.1962391881898,415.3083192039379,859.3933907123094,284.14256984830695,564386,5619,174
1713,81_b4-4_131_M,865.7782626053856,409.14789502085915,825.5452743490208,276.08875384557047,521528,6877,131
1714,307_b4-3_181_F,1046.33885524719,506.00098814132764,1048.1378726102782,357.0224082603219,812756,10561,181
1715,307_b4-3_181_F,1046.33885524719,506.00098814132764,1048.1378726102782,357.0224082603219,812756,10561,181
1716,465_b4-2_158_F,746.3725611248045,362.04972034238614,656.0373464978957,239.5349661322956,419326,4412,158
1717,33_b4-1_100_M,971.3665631469925,478.05125248240904,1008.4765738479006,369.0663896916109,863020,11201,100
1718,327_b4-4_179_F,1033.565189042278,466.0268232623526,945.0047618927642,341.0131962256006,687444,9659,179
1719,444_b4-2_98_F,939.2470388561254,465.56846972276804,1002.0,302.026488904533,741407,14332,98
1720,499_b4-4_245_F,980.6661001584587,479.3537316012049,984.3175300684226,324.0385779502188,738533,7258,245
1721,289_b4-3_177_F,1043.544919972303,452.2830971858223,1008.2623666486813,405.0049382414985,731521,10730,177
1722,368_b4-4_188_F,1026.417556358035,473.38145295311267,902.0554306693132,337.0237380363585,785905,8423,188
1723,470_b4-3_217_F,1169.1967328041933,551.0036297521098,1130.127868871483,492.0040650238573,922103,10594,217
1724,251_b4-3_166_M,1077.898882084957,517.2794215895312,997.8020845839119,362.03452874000845,823343,11562,166
1725,357_b4-1_190_F,1119.4306588619056,504.47993022517755,1040.0389415786315,423.68030400291207,871672,8786,190
1726,53_b4-2_168_F,985.0426386710375,436.0045871318328,985.2238324360612,349.02292188336287,690314,8640,168
1727,99_b4-1_124_M,870.664114340312,428.33748376718097,905.0005524860192,277.02887936097926,616623,10264,124
1728,433_b4-3_202_F,905.8438055205764,449.32171102674306,815.7947045672704,420.267771783657,583936,6293,202
1729,61_b4-3_129_F,1096.5856099730654,526.9724850502159,1084.0664186294123,336.65561037950937,914394,14528,129
1730,222_b4-1_158_F,1017.2059771747313,495.2918331650543,969.0128998109365,354.7463882832354,796531,9915,158
1731,65_b4-4_127_F,913.6487289981856,478.65331921966236,928.3926970845904,342.0014619851792,735383,9881,127
1732,11_b4-1_85_F,946.0047568590762,463.47923362325525,1029.012147644526,317.0772776469484,735925,12894,85
1733,432_b4-1_209_F,1219.788916165416,533.1585130146568,1163.3133713664604,368.13584449222003,951390,10065,209
1734,181_b4-4_154_F,915.2333035898552,433.0,904.1996460959272,297.0824801296771,570175,7054,154
1735,133_b4-3_148_F,1081.8742995376126,465.0526851873882,904.3185279535082,321.0,759573,10616,148
1736,12_b4-1_86_M,891.7471614757178,412.1213413547034,891.2474403890313,289.33890163612637,554309,8796,86
1737,483_b4-1_239_F,1132.3802364930254,472.0857972868915,960.2004998957249,431.0417613178565,825297,6004,239
1738,162_b4-3_152_F,913.7111140836582,451.8683436577517,884.0050904830808,264.42579299304373,655498,8227,152
1739,162_b4-3_152_F,913.7111140836582,451.8683436577517,884.0050904830808,264.42579299304373,655498,8227,152
1740,281_b4-2_148_F,990.0328277385554,490.493628908674,914.1072147182737,379.1319031682773,772575,11300,148
1741,474_b4-3_219_F,1070.4022608346827,487.41050460571734,997.1449242712916,308.1963659746818,763561,9722,219
1742,86_b4-4_133_F,1101.872043387979,491.74180216857707,1103.7617496543355,363.00137740785505,800403,11990,133
1743,462_b4-3_214_F,1158.8395057125038,528.076698974685,1127.8585904270092,413.01089574005186,893537,11787,214
1744,5_b4-4_99_F,937.5035999930881,448.4027207767589,1037.5904779825228,320.00624993896605,680014,12039,99
1745,267_b4-4_168_F,934.6068692236324,456.7406266142744,1017.0044247691354,286.0629301395062,696688,8220,168
1746,129_b4-4_144_M,998.6330657453717,489.6386422659061,953.2313465261201,280.515596714336,807877,12217,144
1747,303_b4-2_148_F,1113.230434366578,471.27168385125793,1027.0954191310561,359.0,783129,10685,148
1748,143_b4-3_149_F,1073.3876280263341,511.00391387933615,1097.6930354156393,365.08766070630213,806802,12189,149
1749,286_b4-2_166_F,1011.3718406204515,469.34528867348826,932.1207003387491,302.105941682715,746789,10040,166
1750,100_b4-3_142_F,960.9771069073394,470.00106382858326,804.2045759631065,247.00202428320299,561576,6899,142
1751,367_b4-2_187_F,1042.30225942382,459.52693065804095,954.5035358761119,398.0452235613436,709983,9208,187
1752,25_b4-2_91_M,1044.6482661642626,481.59838039594774,906.2670688047757,312.07851576165893,738545,9398,91
1753,406_b4-4_197_M,1123.4878726537283,538.6770832326172,1081.0166511206014,307.6507760432273,858157,10672,197
1754,32_b4-3_119_M,945.5247220459124,472.46693005966034,1007.1434853088214,313.1022197302344,715075,12092,119
1755,243_b4-1_164_F,1042.777540993284,513.0974566298297,1016.0964521146602,376.16086984161444,803661,11313,164
1756,180_b4-2_162_F,1013.2961067723492,452.5350815130248,826.07324130491,320.7553584899245,704939,8821,162
1757,274_b4-1_172_F,1027.0954191310561,472.1281605665987,1040.6579649433334,332.00150602068055,746957,6682,172
1758,476_b4-1_232_F,987.8425987980069,494.08197700381663,951.0888496875568,378.02116342871597,714796,6836,232
1759,197_b4-3_159_F,1045.0191385807248,500.6815355093495,979.3722479221065,347.1166950753017,766739,7785,159
1760,197_b4-2_192_F,1028.7020948748961,463.0,893.0201565474321,367.3935219897052,693391,8261,192
1761,381_b4-2_160_F,1026.67472940557,483.17491656748905,941.2571380871435,317.00157728314224,778589,10181,160
1762,483_b4-2_148_M,944.6380259125715,456.03947197583676,1021.0004897158473,350.0057142390678,735136,7528,148
1763,281_b4-3_174_M,1061.4410016576521,505.2534017698446,984.3221017532828,372.0013440835933,796321,8008,174
1764,299_b4-2_162_F,965.8830156908238,452.58479868418027,887.0428400026686,273.0897288438362,651312,8042,162
1765,179_b4-4_154_F,1033.2240802459069,488.6921321241012,1067.0566995244442,277.3048863615641,751061,10933,154
1766,196_b4-1_152_F,850.3705074848257,387.24281788046113,750.1926419260589,280.06427833624196,496974,7173,152
1767,373_b4-3_190_F,1134.0498225386748,483.64656516923594,1110.0382876279539,418.0011961705373,910974,12803,190
1768,155_b4-4_148_F,977.663029882996,429.00116549958227,898.7213138676527,265.0018867857359,645288,8662,148
1769,34_b4-3_119_F,1067.9559916026503,511.02446125405777,1030.194156457898,367.6003264416396,852035,14236,119
1770,434_b4-4_204_F,1157.8125927800234,503.59110397226044,1072.2135981230606,358.0125696117386,853714,10204,204
1771,164_b4-2_170_F,1023.0488746878127,486.805916151396,1022.5991394481026,343.20984834354624,772490,10978,170
1772,50_b4-2_160_F,928.4934033152847,427.0421524861451,916.078599247903,351.0911562543266,583740,11221,160
1773,50_b4-2_160_F,928.4934033152847,427.0421524861451,916.078599247903,351.0911562543266,583740,11221,160
1774,365_b4-1_143_F,1103.1047094451187,508.7710683598272,1010.3608266357123,293.1091946698363,805039,11580,143
1775,62_b4-2_197_F,1165.7958654927543,543.7030439495442,1096.5910814884462,382.0,952589,11123,197
1776,3_b4-4_96_F,1062.55729257297,500.0639959045242,1097.0947999147568,320.0140621910231,790910,15922,96
